Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Datetime,,,,,,
2025-12-10 03:45:00+00:00,1375.4000244140625,1375.4000244140625,1378.9000244140625,1373.5999755859375,1374.0,0
2025-12-10 03:50:00+00:00,1372.0,1372.0,1375.4000244140625,1372.0,1375.4000244140625,124642
2025-12-10 03:55:00+00:00,1375.0,1375.0,1375.0,1370.5999755859375,1371.5999755859375,136857
2025-12-10 04:00:00+00:00,1375.5,1375.5,1375.5,1374.699951171875,1375.0,77948
2025-12-10 04:05:00+00:00,1375.300048828125,1375.300048828125,1376.800048828125,1375.300048828125,1375.800048828125,48969
2025-12-10 04:10:00+00:00,1375.300048828125,1375.300048828125,1375.5999755859375,1374.5999755859375,1375.4000244140625,42572
2025-12-10 04:15:00+00:00,1375.5999755859375,1375.5999755859375,1376.199951171875,1375.199951171875,1375.199951171875,40860
2025-12-10 04:20:00+00:00,1375.800048828125,1375.800048828125,1376.0,1375.0,1375.800048828125,42467
2025-12-10 04:25:00+00:00,1376.5,1376.5,1377.0,1375.800048828125,1376.0,59991
2025-12-10 04:30:00+00:00,1377.800048828125,1377.800048828125,1378.0,1376.5999755859375,1376.699951171875,53118
2025-12-10 04:35:00+00:00,1378.199951171875,1378.199951171875,1379.0999755859375,1377.5999755859375,1378.0,89093
2025-12-10 04:40:00+00:00,1377.0999755859375,1377.0999755859375,1378.199951171875,1377.0,1377.699951171875,40828
2025-12-10 04:45:00+00:00,1376.699951171875,1376.699951171875,1377.699951171875,1376.199951171875,1377.4000244140625,51853
2025-12-10 04:50:00+00:00,1376.699951171875,1376.699951171875,1377.0999755859375,1376.199951171875,1376.699951171875,76735
2025-12-10 04:55:00+00:00,1377.800048828125,1377.800048828125,1377.800048828125,1376.5999755859375,1376.5999755859375,53183
2025-12-10 05:00:00+00:00,1378.0,1378.0,1378.4000244140625,1377.300048828125,1377.5999755859375,45757
2025-12-10 05:05:00+00:00,1378.800048828125,1378.800048828125,1379.4000244140625,1378.0,1378.0,72977
2025-12-10 05:10:00+00:00,1378.9000244140625,1378.9000244140625,1378.9000244140625,1378.4000244140625,1378.800048828125,35721
2025-12-10 05:15:00+00:00,1376.5,1376.5,1378.9000244140625,1376.4000244140625,1378.9000244140625,33237
2025-12-10 05:20:00+00:00,1375.699951171875,1375.699951171875,1376.4000244140625,1375.0999755859375,1376.300048828125,70429
2025-12-10 05:25:00+00:00,1373.4000244140625,1373.4000244140625,1375.800048828125,1373.300048828125,1375.699951171875,36608
2025-12-10 05:30:00+00:00,1372.5999755859375,1372.5999755859375,1373.4000244140625,1371.199951171875,1373.4000244140625,49589
2025-12-10 05:35:00+00:00,1373.0999755859375,1373.0999755859375,1373.0999755859375,1372.4000244140625,1372.5999755859375,54980
2025-12-10 05:40:00+00:00,1373.699951171875,1373.699951171875,1373.699951171875,1371.800048828125,1373.0999755859375,57737
2025-12-10 05:45:00+00:00,1373.0999755859375,1373.0999755859375,1374.0,1373.0,1373.800048828125,43073
2025-12-10 05:50:00+00:00,1372.699951171875,1372.699951171875,1373.0999755859375,1372.0,1373.0,60158
2025-12-10 05:55:00+00:00,1371.5,1371.5,1373.0,1371.199951171875,1372.699951171875,57351
2025-12-10 06:00:00+00:00,1370.4000244140625,1370.4000244140625,1371.5,1370.0999755859375,1371.199951171875,43436
2025-12-10 06:05:00+00:00,1369.699951171875,1369.699951171875,1370.5,1369.199951171875,1370.199951171875,93866
2025-12-10 06:10:00+00:00,1369.5,1369.5,1370.0,1369.199951171875,1369.9000244140625,28032
2025-12-10 06:15:00+00:00,1370.4000244140625,1370.4000244140625,1370.4000244140625,1369.199951171875,1369.300048828125,65183
2025-12-10 06:20:00+00:00,1370.5999755859375,1370.5999755859375,1370.9000244140625,1370.0999755859375,1370.4000244140625,41957
2025-12-10 06:25:00+00:00,1371.5,1371.5,1371.699951171875,1370.5999755859375,1370.9000244140625,49182
2025-12-10 06:30:00+00:00,1371.0999755859375,1371.0999755859375,1371.800048828125,1370.5999755859375,1371.300048828125,68205
2025-12-10 06:35:00+00:00,1371.4000244140625,1371.4000244140625,1372.0999755859375,1371.0999755859375,1371.5999755859375,59888
2025-12-10 06:40:00+00:00,1371.0,1371.0,1371.699951171875,1371.0,1371.4000244140625,37302
2025-12-10 06:45:00+00:00,1371.0,1371.0,1371.0999755859375,1371.0,1371.0,46923
2025-12-10 06:50:00+00:00,1371.0,1371.0,1371.0999755859375,1371.0,1371.0999755859375,49029
2025-12-10 06:55:00+00:00,1370.0999755859375,1370.0999755859375,1371.0999755859375,1369.9000244140625,1371.0999755859375,45698
2025-12-10 07:00:00+00:00,1369.0,1369.0,1370.199951171875,1368.4000244140625,1369.9000244140625,53147
