Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS
Datetime,,,,,,
2025-12-10 03:45:00+00:00,1279.300048828125,1279.300048828125,1280.5,1273.0999755859375,1273.0999755859375,0
2025-12-10 03:50:00+00:00,1277.5,1277.5,1279.5999755859375,1276.5999755859375,1279.5999755859375,58863
2025-12-10 03:55:00+00:00,1276.699951171875,1276.699951171875,1278.0999755859375,1275.9000244140625,1276.4000244140625,27276
2025-12-10 04:00:00+00:00,1278.300048828125,1278.300048828125,1279.0,1276.699951171875,1276.699951171875,19470
2025-12-10 04:05:00+00:00,1278.5999755859375,1278.5999755859375,1278.800048828125,1277.9000244140625,1278.0999755859375,14213
2025-12-10 04:10:00+00:00,1279.0999755859375,1279.0999755859375,1280.5,1278.300048828125,1278.300048828125,28606
2025-12-10 04:15:00+00:00,1279.0999755859375,1279.0999755859375,1280.199951171875,1278.5,1279.5,12148
2025-12-10 04:20:00+00:00,1279.199951171875,1279.199951171875,1279.800048828125,1278.5,1279.0,10019
2025-12-10 04:25:00+00:00,1279.300048828125,1279.300048828125,1279.5,1278.699951171875,1279.0,4953
2025-12-10 04:30:00+00:00,1280.9000244140625,1280.9000244140625,1282.0,1279.0,1279.300048828125,22925
2025-12-10 04:35:00+00:00,1280.699951171875,1280.699951171875,1281.9000244140625,1280.0999755859375,1280.800048828125,39506
2025-12-10 04:40:00+00:00,1279.5999755859375,1279.5999755859375,1280.699951171875,1279.0999755859375,1280.5999755859375,15933
2025-12-10 04:45:00+00:00,1279.800048828125,1279.800048828125,1279.800048828125,1279.300048828125,1279.300048828125,6468
2025-12-10 04:50:00+00:00,1281.5999755859375,1281.5999755859375,1282.4000244140625,1279.300048828125,1279.9000244140625,28745
2025-12-10 04:55:00+00:00,1282.0,1282.0,1283.9000244140625,1281.300048828125,1281.800048828125,28012
2025-12-10 05:00:00+00:00,1282.199951171875,1282.199951171875,1283.199951171875,1281.9000244140625,1282.0,10805
2025-12-10 05:05:00+00:00,1281.300048828125,1281.300048828125,1282.5999755859375,1280.199951171875,1282.199951171875,44015
2025-12-10 05:10:00+00:00,1281.5999755859375,1281.5999755859375,1282.0,1279.699951171875,1281.0999755859375,47048
2025-12-10 05:15:00+00:00,1281.5,1281.5,1281.9000244140625,1280.4000244140625,1281.9000244140625,31485
2025-12-10 05:20:00+00:00,1279.0,1279.0,1281.9000244140625,1279.0,1281.5,37035
2025-12-10 05:25:00+00:00,1278.0999755859375,1278.0999755859375,1280.0,1278.0999755859375,1279.0999755859375,33613
2025-12-10 05:30:00+00:00,1278.0,1278.0,1278.699951171875,1277.0999755859375,1278.300048828125,38140
2025-12-10 05:35:00+00:00,1278.5999755859375,1278.5999755859375,1279.4000244140625,1278.0999755859375,1278.0999755859375,37903
2025-12-10 05:40:00+00:00,1279.0,1279.0,1279.699951171875,1278.300048828125,1278.5999755859375,49347
2025-12-10 05:45:00+00:00,1278.800048828125,1278.800048828125,1279.0,1278.0,1278.800048828125,31870
2025-12-10 05:50:00+00:00,1277.5999755859375,1277.5999755859375,1278.800048828125,1277.199951171875,1278.800048828125,36158
2025-12-10 05:55:00+00:00,1275.9000244140625,1275.9000244140625,1278.0,1275.9000244140625,1277.800048828125,31962
2025-12-10 06:00:00+00:00,1275.300048828125,1275.300048828125,1276.4000244140625,1275.0,1275.800048828125,16830
2025-12-10 06:05:00+00:00,1273.199951171875,1273.199951171875,1275.5,1272.0999755859375,1275.300048828125,46337
2025-12-10 06:10:00+00:00,1272.699951171875,1272.699951171875,1273.5999755859375,1272.4000244140625,1273.199951171875,31708
2025-12-10 06:15:00+00:00,1272.699951171875,1272.699951171875,1273.0,1271.9000244140625,1272.800048828125,20731
2025-12-10 06:20:00+00:00,1272.0999755859375,1272.0999755859375,1273.0,1271.5999755859375,1273.0,24384
2025-12-10 06:25:00+00:00,1273.0,1273.0,1273.4000244140625,1272.0999755859375,1272.0999755859375,20688
2025-12-10 06:30:00+00:00,1273.0,1273.0,1273.5,1271.699951171875,1273.0999755859375,19495
2025-12-10 06:35:00+00:00,1271.800048828125,1271.800048828125,1273.800048828125,1271.800048828125,1272.800048828125,40534
2025-12-10 06:40:00+00:00,1270.9000244140625,1270.9000244140625,1271.9000244140625,1270.800048828125,1271.800048828125,17481
2025-12-10 06:45:00+00:00,1271.0999755859375,1271.0999755859375,1271.4000244140625,1270.5,1271.0,14288
2025-12-10 06:50:00+00:00,1269.300048828125,1269.300048828125,1272.0,1269.0999755859375,1271.0999755859375,31841
2025-12-10 06:55:00+00:00,1269.800048828125,1269.800048828125,1270.0,1268.300048828125,1269.300048828125,29577
2025-12-10 07:00:00+00:00,1269.800048828125,1269.800048828125,1270.0,1269.0,1269.800048828125,14082
2025-12-10 07:05:00+00:00,1270.0,1270.0,1270.300048828125,1269.0,1269.800048828125,12203
2025-12-10 07:10:00+00:00,1269.800048828125,1269.800048828125,1270.5,1269.699951171875,1270.0,14739
2025-12-10 07:15:00+00:00,1269.699951171875,1269.699951171875,1270.9000244140625,1269.4000244140625,1270.0,25554
2025-12-10 07:20:00+00:00,1270.0,1270.0,1271.0,1269.5999755859375,1270.0,22960
2025-12-10 07:25:00+00:00,1270.5,1270.5,1271.0,1269.9000244140625,1270.0,30741
2025-12-10 07:30:00+00:00,1270.0,1270.0,1271.199951171875,1269.800048828125,1270.9000244140625,29739
2025-12-10 07:35:00+00:00,1270.300048828125,1270.300048828125,1270.5999755859375,1269.699951171875,1270.4000244140625,17537
2025-12-10 07:40:00+00:00,1271.699951171875,1271.699951171875,1271.9000244140625,1270.0,1270.5999755859375,23658
2025-12-10 07:45:00+00:00,1273.800048828125,1273.800048828125,1273.800048828125,1271.699951171875,1271.800048828125,15699
2025-12-10 07:50:00+00:00,1274.0,1274.0,1274.4000244140625,1273.0,1273.5,16242
2025-12-10 07:55:00+00:00,1273.9000244140625,1273.9000244140625,1274.5999755859375,1273.0999755859375,1273.4000244140625,23461
2025-12-10 08:00:00+00:00,1274.800048828125,1274.800048828125,1275.0,1273.5,1273.9000244140625,15285
2025-12-10 08:05:00+00:00,1274.699951171875,1274.699951171875,1275.800048828125,1274.0,1274.800048828125,11665
2025-12-10 08:10:00+00:00,1273.800048828125,1273.800048828125,1275.699951171875,1273.300048828125,1274.800048828125,56042
2025-12-10 08:15:00+00:00,1275.5999755859375,1275.5999755859375,1275.800048828125,1273.0,1273.9000244140625,24157
2025-12-10 08:20:00+00:00,1277.5999755859375,1277.5999755859375,1278.0,1275.199951171875,1275.5999755859375,40547
2025-12-10 08:25:00+00:00,1278.199951171875,1278.199951171875,1278.5999755859375,1277.0999755859375,1277.9000244140625,37003
2025-12-10 08:30:00+00:00,1276.9000244140625,1276.9000244140625,1278.5999755859375,1276.300048828125,1278.199951171875,79208
2025-12-10 08:35:00+00:00,1278.0,1278.0,1278.0,1276.199951171875,1276.9000244140625,60461
2025-12-10 08:40:00+00:00,1277.300048828125,1277.300048828125,1278.5999755859375,1277.0999755859375,1278.0,53045
2025-12-10 08:45:00+00:00,1277.199951171875,1277.199951171875,1278.199951171875,1276.5,1277.4000244140625,44499
2025-12-10 08:50:00+00:00,1276.5,1276.5,1277.9000244140625,1276.5,1277.199951171875,46033
2025-12-10 08:55:00+00:00,1275.4000244140625,1275.4000244140625,1276.699951171875,1275.0,1276.5999755859375,82441
2025-12-10 09:00:00+00:00,1279.199951171875,1279.199951171875,1279.4000244140625,1275.4000244140625,1275.5,130262
2025-12-10 09:05:00+00:00,1278.5,1278.5,1279.300048828125,1277.0999755859375,1279.300048828125,51230
2025-12-10 09:10:00+00:00,1277.9000244140625,1277.9000244140625,1278.800048828125,1277.0,1278.699951171875,39955
2025-12-10 09:15:00+00:00,1277.0,1277.0,1278.300048828125,1277.0,1277.699951171875,40874
2025-12-10 09:20:00+00:00,1277.699951171875,1277.699951171875,1277.9000244140625,1277.0,1277.300048828125,40027
2025-12-10 09:25:00+00:00,1277.800048828125,1277.800048828125,1277.9000244140625,1276.5,1277.699951171875,42391
2025-12-10 09:30:00+00:00,1279.0,1279.0,1280.0,1277.0,1277.4000244140625,75520
2025-12-10 09:35:00+00:00,1279.0,1279.0,1280.0,1278.4000244140625,1279.0,77000
2025-12-10 09:40:00+00:00,1279.9000244140625,1279.9000244140625,1280.0,1278.699951171875,1279.199951171875,141022
2025-12-10 09:45:00+00:00,1278.9000244140625,1278.9000244140625,1279.800048828125,1278.0999755859375,1279.800048828125,117691
2025-12-10 09:50:00+00:00,1277.800048828125,1277.800048828125,1279.5,1277.199951171875,1278.9000244140625,120209
2025-12-10 09:55:00+00:00,1278.5999755859375,1278.5999755859375,1278.5999755859375,1275.0,1277.699951171875,60237
2025-12-11 03:45:00+00:00,1279.4000244140625,1279.4000244140625,1280.5,1276.0999755859375,1277.4000244140625,0
2025-12-11 03:50:00+00:00,1277.800048828125,1277.800048828125,1280.4000244140625,1276.800048828125,1279.4000244140625,40839
2025-12-11 03:55:00+00:00,1278.300048828125,1278.300048828125,1278.300048828125,1277.4000244140625,1277.5,19795
2025-12-11 04:00:00+00:00,1278.0,1278.0,1278.300048828125,1276.699951171875,1278.300048828125,14636
2025-12-11 04:05:00+00:00,1274.699951171875,1274.699951171875,1277.5,1273.800048828125,1277.0999755859375,22506
2025-12-11 04:10:00+00:00,1273.0,1273.0,1274.699951171875,1271.5,1274.699951171875,13334
2025-12-11 04:15:00+00:00,1274.9000244140625,1274.9000244140625,1275.0,1271.699951171875,1272.699951171875,11518
2025-12-11 04:20:00+00:00,1274.800048828125,1274.800048828125,1274.9000244140625,1274.0,1274.9000244140625,3497
2025-12-11 04:25:00+00:00,1274.199951171875,1274.199951171875,1274.800048828125,1273.300048828125,1274.5999755859375,6740
2025-12-11 04:30:00+00:00,1276.0999755859375,1276.0999755859375,1276.5,1274.0,1274.199951171875,6150
2025-12-11 04:35:00+00:00,1276.9000244140625,1276.9000244140625,1277.9000244140625,1275.800048828125,1276.0,16678
2025-12-11 04:40:00+00:00,1278.800048828125,1278.800048828125,1278.800048828125,1275.0999755859375,1276.800048828125,41553
2025-12-11 04:45:00+00:00,1280.5,1280.5,1281.0999755859375,1279.0,1279.4000244140625,19229
2025-12-11 04:50:00+00:00,1280.300048828125,1280.300048828125,1280.5,1278.4000244140625,1280.5,13881
2025-12-11 04:55:00+00:00,1280.199951171875,1280.199951171875,1281.699951171875,1279.4000244140625,1280.300048828125,16226
2025-12-11 05:00:00+00:00,1278.5999755859375,1278.5999755859375,1280.4000244140625,1278.0,1280.4000244140625,34858
2025-12-11 05:05:00+00:00,1278.5,1278.5,1278.800048828125,1276.699951171875,1278.5999755859375,56608
2025-12-11 05:10:00+00:00,1279.0999755859375,1279.0999755859375,1279.800048828125,1278.0,1278.5,21913
2025-12-11 05:15:00+00:00,1278.699951171875,1278.699951171875,1279.300048828125,1278.0999755859375,1279.0,12739
2025-12-11 05:20:00+00:00,1276.800048828125,1276.800048828125,1278.800048828125,1276.5,1278.699951171875,27021
2025-12-11 05:25:00+00:00,1277.0,1277.0,1277.5999755859375,1276.4000244140625,1276.800048828125,21228
2025-12-11 05:30:00+00:00,1275.5,1275.5,1277.4000244140625,1275.5,1276.5999755859375,18556
2025-12-11 05:35:00+00:00,1276.699951171875,1276.699951171875,1276.699951171875,1275.300048828125,1275.5,11677
2025-12-11 05:40:00+00:00,1276.5,1276.5,1277.300048828125,1276.199951171875,1276.5999755859375,25733
2025-12-11 05:45:00+00:00,1277.300048828125,1277.300048828125,1278.0,1276.0,1276.5999755859375,18420
2025-12-11 05:50:00+00:00,1277.4000244140625,1277.4000244140625,1277.800048828125,1277.199951171875,1277.300048828125,11917
2025-12-11 05:55:00+00:00,1276.9000244140625,1276.9000244140625,1277.300048828125,1276.199951171875,1276.9000244140625,12901
2025-12-11 06:00:00+00:00,1277.0999755859375,1277.0999755859375,1277.699951171875,1276.800048828125,1276.800048828125,20320
2025-12-11 06:05:00+00:00,1276.9000244140625,1276.9000244140625,1277.9000244140625,1275.699951171875,1277.0999755859375,36875
2025-12-11 06:10:00+00:00,1275.699951171875,1275.699951171875,1276.9000244140625,1275.699951171875,1276.9000244140625,13942
2025-12-11 06:15:00+00:00,1276.4000244140625,1276.4000244140625,1276.800048828125,1275.300048828125,1275.5999755859375,16592
2025-12-11 06:20:00+00:00,1277.300048828125,1277.300048828125,1277.4000244140625,1275.800048828125,1276.4000244140625,14551
2025-12-11 06:25:00+00:00,1276.300048828125,1276.300048828125,1277.4000244140625,1275.5,1277.300048828125,17005
2025-12-11 06:30:00+00:00,1280.300048828125,1280.300048828125,1280.5,1276.300048828125,1276.300048828125,33691
2025-12-11 06:35:00+00:00,1279.4000244140625,1279.4000244140625,1281.0,1279.0,1280.5,28130
2025-12-11 06:40:00+00:00,1278.0,1278.0,1279.9000244140625,1277.5999755859375,1279.5,38605
2025-12-11 06:45:00+00:00,1278.199951171875,1278.199951171875,1279.0,1277.9000244140625,1278.0,18858
2025-12-11 06:50:00+00:00,1276.199951171875,1276.199951171875,1278.300048828125,1276.199951171875,1278.199951171875,19954
2025-12-11 06:55:00+00:00,1277.5,1277.5,1278.0,1275.9000244140625,1276.4000244140625,23562
2025-12-11 07:00:00+00:00,1277.699951171875,1277.699951171875,1278.5999755859375,1277.199951171875,1277.5,11601
2025-12-11 07:05:00+00:00,1277.800048828125,1277.800048828125,1278.0,1277.0999755859375,1277.699951171875,11850
2025-12-11 07:10:00+00:00,1278.9000244140625,1278.9000244140625,1279.0,1276.699951171875,1277.800048828125,16327
2025-12-11 07:15:00+00:00,1278.5999755859375,1278.5999755859375,1279.5999755859375,1278.0,1278.300048828125,12191
2025-12-11 07:20:00+00:00,1278.199951171875,1278.199951171875,1278.9000244140625,1277.300048828125,1278.5,17250
2025-12-11 07:25:00+00:00,1278.4000244140625,1278.4000244140625,1279.199951171875,1277.5,1278.300048828125,13759
2025-12-11 07:30:00+00:00,1275.5999755859375,1275.5999755859375,1278.4000244140625,1275.0999755859375,1278.4000244140625,15443
2025-12-11 07:35:00+00:00,1274.800048828125,1274.800048828125,1275.9000244140625,1274.0999755859375,1275.5999755859375,16714
2025-12-11 07:40:00+00:00,1272.5,1272.5,1274.9000244140625,1271.5,1274.800048828125,28919
2025-12-11 07:45:00+00:00,1272.800048828125,1272.800048828125,1273.4000244140625,1271.699951171875,1272.5999755859375,21642
2025-12-11 07:50:00+00:00,1273.300048828125,1273.300048828125,1273.5999755859375,1272.0999755859375,1272.9000244140625,13200
2025-12-11 07:55:00+00:00,1273.800048828125,1273.800048828125,1273.800048828125,1273.0,1273.300048828125,15318
2025-12-11 08:00:00+00:00,1274.699951171875,1274.699951171875,1275.0,1273.5,1273.5,18060
2025-12-11 08:05:00+00:00,1274.9000244140625,1274.9000244140625,1275.800048828125,1274.300048828125,1274.699951171875,19001
2025-12-11 08:10:00+00:00,1274.0,1274.0,1275.0,1273.4000244140625,1274.800048828125,14266
2025-12-11 08:15:00+00:00,1275.800048828125,1275.800048828125,1275.800048828125,1273.699951171875,1274.0,15836
2025-12-11 08:20:00+00:00,1275.300048828125,1275.300048828125,1275.800048828125,1274.699951171875,1275.800048828125,16328
2025-12-11 08:25:00+00:00,1275.0,1275.0,1276.0,1275.0,1275.300048828125,22918
2025-12-11 08:30:00+00:00,1273.0,1273.0,1275.0999755859375,1272.800048828125,1275.0999755859375,30522
2025-12-11 08:35:00+00:00,1273.5,1273.5,1274.0,1272.4000244140625,1272.9000244140625,16209
2025-12-11 08:40:00+00:00,1273.800048828125,1273.800048828125,1274.5999755859375,1273.0,1273.5,12112
2025-12-11 08:45:00+00:00,1274.5,1274.5,1274.5,1273.300048828125,1273.800048828125,12492
2025-12-11 08:50:00+00:00,1274.5999755859375,1274.5999755859375,1275.5999755859375,1274.4000244140625,1274.5,11753
2025-12-11 08:55:00+00:00,1277.0,1277.0,1277.5,1274.300048828125,1274.5999755859375,91560
2025-12-11 09:00:00+00:00,1277.199951171875,1277.199951171875,1277.699951171875,1276.199951171875,1277.199951171875,36377
2025-12-11 09:05:00+00:00,1275.800048828125,1275.800048828125,1277.0,1275.800048828125,1277.0,15805
2025-12-11 09:10:00+00:00,1273.699951171875,1273.699951171875,1275.699951171875,1273.300048828125,1275.5999755859375,19334
2025-12-11 09:15:00+00:00,1273.800048828125,1273.800048828125,1274.800048828125,1273.4000244140625,1273.5,71754
2025-12-11 09:20:00+00:00,1272.800048828125,1272.800048828125,1274.0999755859375,1272.0999755859375,1273.9000244140625,44545
2025-12-11 09:25:00+00:00,1272.0,1272.0,1272.9000244140625,1271.199951171875,1272.5999755859375,27259
2025-12-11 09:30:00+00:00,1272.0,1272.0,1272.800048828125,1271.0,1272.699951171875,47567
2025-12-11 09:35:00+00:00,1272.199951171875,1272.199951171875,1272.4000244140625,1271.5999755859375,1272.0,56396
2025-12-11 09:40:00+00:00,1272.4000244140625,1272.4000244140625,1272.5999755859375,1271.800048828125,1272.199951171875,45937
2025-12-11 09:45:00+00:00,1273.0,1273.0,1274.0999755859375,1272.0999755859375,1272.4000244140625,81184
2025-12-11 09:50:00+00:00,1273.4000244140625,1273.4000244140625,1273.4000244140625,1272.800048828125,1273.0999755859375,51400
2025-12-11 09:55:00+00:00,1276.199951171875,1276.199951171875,1276.199951171875,1273.300048828125,1273.300048828125,63768
2025-12-12 03:45:00+00:00,1284.199951171875,1284.199951171875,1284.199951171875,1278.699951171875,1282.4000244140625,0
2025-12-12 03:50:00+00:00,1285.5,1285.5,1286.800048828125,1284.0,1284.0,51122
2025-12-12 03:55:00+00:00,1287.0,1287.0,1287.300048828125,1284.0,1285.5999755859375,38469
2025-12-12 04:00:00+00:00,1286.5,1286.5,1288.300048828125,1286.0,1286.5999755859375,44564
2025-12-12 04:05:00+00:00,1287.199951171875,1287.199951171875,1288.0999755859375,1286.0999755859375,1286.0999755859375,31929
2025-12-12 04:10:00+00:00,1287.800048828125,1287.800048828125,1287.800048828125,1286.5,1286.5999755859375,13962
2025-12-12 04:15:00+00:00,1287.199951171875,1287.199951171875,1288.199951171875,1287.0,1287.800048828125,18086
2025-12-12 04:20:00+00:00,1286.5999755859375,1286.5999755859375,1287.4000244140625,1285.199951171875,1287.0,12373
2025-12-12 04:25:00+00:00,1286.800048828125,1286.800048828125,1286.9000244140625,1286.0,1286.4000244140625,8830
