Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PNB.NS,PNB.NS,PNB.NS,PNB.NS,PNB.NS,PNB.NS
Datetime,,,,,,
2025-12-10 03:45:00+00:00,118.37000274658203,118.37000274658203,118.43000030517578,117.97000122070312,118.2300033569336,0
2025-12-10 03:50:00+00:00,118.26000213623047,118.26000213623047,118.38999938964844,118.16000366210938,118.36000061035156,704598
2025-12-10 03:55:00+00:00,118.55000305175781,118.55000305175781,118.62000274658203,118.18000030517578,118.19999694824219,412379
2025-12-10 04:00:00+00:00,118.66999816894531,118.66999816894531,118.81999969482422,118.51000213623047,118.51000213623047,682195
2025-12-10 04:05:00+00:00,119.05000305175781,119.05000305175781,119.05999755859375,118.69999694824219,118.7300033569336,705934
2025-12-10 04:10:00+00:00,119.08000183105469,119.08000183105469,119.19999694824219,119.01000213623047,119.05999755859375,384800
2025-12-10 04:15:00+00:00,118.88999938964844,118.88999938964844,119.18000030517578,118.88999938964844,119.12000274658203,414790
2025-12-10 04:20:00+00:00,118.69000244140625,118.69000244140625,118.94999694824219,118.69000244140625,118.87999725341797,397736
2025-12-10 04:25:00+00:00,118.4000015258789,118.4000015258789,118.69999694824219,118.4000015258789,118.69000244140625,222779
2025-12-10 04:30:00+00:00,118.55999755859375,118.55999755859375,118.5999984741211,118.3499984741211,118.4000015258789,172776
2025-12-10 04:35:00+00:00,118.5999984741211,118.5999984741211,118.6500015258789,118.51000213623047,118.55999755859375,126205
2025-12-10 04:40:00+00:00,118.52999877929688,118.52999877929688,118.62000274658203,118.45999908447266,118.62000274658203,170576
2025-12-10 04:45:00+00:00,118.55000305175781,118.55000305175781,118.56999969482422,118.45999908447266,118.52999877929688,129047
2025-12-10 04:50:00+00:00,118.58000183105469,118.58000183105469,118.66000366210938,118.54000091552734,118.55000305175781,72798
2025-12-10 04:55:00+00:00,118.37000274658203,118.37000274658203,118.5999984741211,118.3499984741211,118.54000091552734,123985
2025-12-10 05:00:00+00:00,118.45999908447266,118.45999908447266,118.48999786376953,118.37999725341797,118.4000015258789,71388
2025-12-10 05:05:00+00:00,118.38999938964844,118.38999938964844,118.47000122070312,118.3499984741211,118.47000122070312,109767
2025-12-10 05:10:00+00:00,118.26000213623047,118.26000213623047,118.41000366210938,118.22000122070312,118.38999938964844,89141
2025-12-10 05:15:00+00:00,118.0,118.0,118.26000213623047,117.94999694824219,118.25,202785
2025-12-10 05:20:00+00:00,117.80999755859375,117.80999755859375,118.0199966430664,117.80000305175781,118.0199966430664,157210
